cell_id,lat_min,lat_max,lon_min,lon_max,centroid_lat,centroid_lon,d_road,d_water,d_settlement,d_forest,forest_cover,agricultural_exposure,elevation,slope,historical_conflict_density,target,spatial_cluster
128,11.579999999999998,11.599999999999998,75.87999999999998,75.89999999999998,11.589999999999998,75.88999999999999,17.85351256363755,4.669630822925631,0.8551304755761565,6.226556308538988,0.0,0.0,1700.2400837746382,45.0,2.776794273873767e-13,0,0
129,11.579999999999998,11.599999999999998,75.89999999999998,75.91999999999997,11.589999999999998,75.90999999999998,15.846192429457949,3.509170467882641,2.21533298035744,7.905939810196608,0.0,0.0,1961.7748276662096,39.84572908094361,6.946601673850778e-11,0,0
130,11.579999999999998,11.599999999999998,75.91999999999997,75.93999999999997,11.589999999999998,75.92999999999998,13.8906409677748,2.476320667535206,4.309998704179943,8.082846753388033,0.0,0.0,1897.006929962785,45.0,8.005885173777973e-09,0,0
131,11.579999999999998,11.599999999999998,75.93999999999997,75.95999999999997,11.589999999999998,75.94999999999997,12.012168292910529,2.4763206675333778,6.4603725830244825,7.783644865118981,0.0,0.0,1656.1346279853612,45.0,4.250622568458315e-07,0,0
132,11.579999999999998,11.599999999999998,75.95999999999997,75.97999999999996,11.589999999999998,75.96999999999997,10.253226641121536,3.952679970674759,8.624886975740225,8.082846753386164,0.0,0.0,1458.841331938815,45.0,1.0396854069714657e-05,0,0
133,11.579999999999998,11.599999999999998,75.97999999999996,75.99999999999996,11.589999999999998,75.98999999999997,8.68673212769376,5.882746697595088,8.68673212769376,8.920440817182126,0.0,0.0,1286.5098568814567,45.0,0.0001171541195147,0,0
134,11.579999999999998,11.599999999999998,75.99999999999996,76.01999999999995,11.589999999999998,76.00999999999996,7.435332054098382,7.905166193375496,7.435332054098382,10.164186416975856,0.0,0.0,1111.1558033332915,12.805769658853816,0.0006081621503091,0,0
135,11.579999999999998,11.599999999999998,76.01999999999995,76.03999999999995,11.589999999999998,76.02999999999996,6.110102903702624,9.783126900619155,6.110102903702624,11.685104833130186,0.0,0.0,1082.103112264564,45.0,0.0014544118993546,0,0
136,11.579999999999998,11.599999999999998,76.03999999999995,76.05999999999995,11.589999999999998,76.04999999999995,4.114177227118152,11.76513175438697,4.114177227118152,13.389071384415436,0.0,0.0,1231.7987795650283,45.0,0.0016023658251066,0,0
137,11.579999999999998,11.599999999999998,76.05999999999995,76.07999999999994,11.589999999999998,76.06999999999995,2.4517613852295166,11.769889081842967,2.4517613852295166,15.214708608363082,0.0,0.0,1328.366193692217,45.0,0.0008132839967066,0,0
138,11.579999999999998,11.599999999999998,76.07999999999994,76.09999999999994,11.589999999999998,76.08999999999995,2.141820825725612,9.666767918866404,2.141820825725612,17.123143730261496,0.0,0.0,1243.0219367438262,42.61809348912124,0.0001901644793083,0,0
139,11.579999999999998,11.599999999999998,76.09999999999994,76.11999999999993,11.589999999999998,76.10999999999994,3.5574206865900293,7.606172452618357,3.5574206865900293,19.089560281594764,0.0,0.0,1135.746509091852,32.43583009752161,2.048446199188216e-05,0,0
140,11.579999999999998,11.599999999999998,76.11999999999993,76.13999999999993,11.589999999999998,76.12999999999994,5.496787273121329,5.634949983767401,5.496787273121329,18.55073265005932,0.0,0.0,1105.197477583687,45.0,1.0165613926478274e-06,0,3
141,11.579999999999998,11.599999999999998,76.13999999999993,76.15999999999993,11.589999999999998,76.14999999999993,7.567409168054235,3.891376099480089,7.567409168054235,16.376655521950905,0.0,0.0,1017.4265639362802,45.0,2.3256153220416557e-08,0,3
142,11.579999999999998,11.599999999999998,76.15999999999993,76.17999999999992,11.589999999999998,76.16999999999993,9.685467225721885,2.8327194257441293,8.17045623253458,14.203938326000705,0.0,0.0,837.702665888542,19.082403558910176,1.676782089302312e-09,0,3
143,11.579999999999998,11.599999999999998,76.17999999999992,76.19999999999992,11.589999999999998,76.18999999999993,11.82550006288505,2.289614492789667,6.808225941039002,12.033317740074605,0.0,0.0,750.9701401380667,45.0,6.887622698437317e-08,0,3
144,11.579999999999998,11.599999999999998,76.19999999999992,76.21999999999991,11.589999999999998,76.20999999999992,10.529617418466582,2.759567584409197,5.952978350265372,9.86617767726021,0.0,0.0,804.9433281306596,45.0,1.526806423524698e-06,0,3
145,11.579999999999998,11.599999999999998,76.21999999999991,76.23999999999991,11.589999999999998,76.22999999999992,9.418846345372538,4.413570762440224,5.832185475887343,7.70545537781419,0.0,0.0,810.7842030612396,45.0,1.559832419654901e-05,0,3
146,11.579999999999998,11.599999999999998,76.23999999999991,76.2599999999999,11.589999999999998,76.24999999999991,8.720439955758064,6.390267234912204,6.487006168529218,5.55863993087245,0.0,0.0,717.2545651404669,44.47399229922365,7.34558187985585e-05,0,3
147,11.579999999999998,11.599999999999998,76.2599999999999,76.2799999999999,11.589999999999998,76.26999999999991,8.536220631798248,8.466577733847496,7.722599045336785,3.4517775137274183,0.0,0.0,699.9956715377568,45.0,0.0001927801040099,0,3
148,11.579999999999998,11.599999999999998,76.2799999999999,76.2999999999999,11.589999999999998,76.2899999999999,8.898181581185225,10.584038751448553,8.898181581185225,1.556570924334698,0.0,7.652022365690763,788.3150706062676,45.0,0.0011531782173432,0,3
149,11.579999999999998,11.599999999999998,76.2999999999999,76.3199999999999,11.589999999999998,76.3099999999999,9.74565499706202,12.722119652066931,9.74565499706202,1.5565709243211214,33.33333333333333,7.078251713995978,798.452553645752,45.0,0.0027905027328186,0,3
150,11.579999999999998,11.599999999999998,76.3199999999999,76.33999999999989,11.589999999999998,76.3299999999999,10.430061850673887,14.871929757962723,10.96665537921889,1.5565982092539303,33.33333333333333,6.388116269851548,709.008964563593,45.0,0.0025815050030302,0,3
151,11.579999999999998,11.599999999999998,76.33999999999989,76.35999999999989,11.589999999999998,76.3499999999999,9.476668679610448,17.029027419462196,12.451781076655474,3.451888249593975,0.0,0.0,703.9710366887675,45.0,0.0001329278802801,0,3
152,11.579999999999998,11.599999999999998,76.35999999999989,76.37999999999988,11.589999999999998,76.36999999999989,8.962018676989256,19.190955382250056,14.11792323512178,5.558830942415122,0.0,0.0,793.6840621556742,45.0,7.374255360532095e-05,0,3
153,11.579999999999998,11.599999999999998,76.37999999999988,76.39999999999988,11.589999999999998,76.38999999999989,8.962018676986562,21.35624674965508,15.908307372656347,7.705725453697428,0.0,0.0,793.4785754470381,45.0,2.30488701452233e-05,0,3
154,11.579999999999998,11.599999999999998,76.39999999999988,76.41999999999987,11.589999999999998,76.40999999999988,9.476668679602328,23.52397276537524,17.785452276654414,9.866526354900428,0.0,0.0,703.7769203607818,45.0,3.3232131412225405e-06,0,3
155,11.599999999999998,11.619999999999996,75.8,75.82,11.609999999999998,75.81,26.800277650412728,12.0324625318936,8.951322465576483,7.96851732640415,0.0,0.0,813.4496114511827,28.56116393262024,1.9053577074185758e-27,0,0
156,11.599999999999998,11.619999999999996,75.82,75.83999999999999,11.609999999999998,75.83,24.751557312857056,9.8654794322465,6.807150732282742,7.0184014363773874,0.0,0.0,1067.348031378843,45.0,1.0575828815346667e-23,0,0
157,11.599999999999998,11.619999999999996,75.83999999999999,75.85999999999999,11.609999999999998,75.85,22.72702806074636,7.704914537109023,4.694644244350239,6.671695598673286,0.0,0.0,1145.093658217647,45.0,2.7044739712040734e-20,0,0
158,11.599999999999998,11.619999999999996,75.85999999999999,75.87999999999998,11.609999999999998,75.86999999999999,20.7337774608817,5.558257420915631,2.689484052658021,7.018401436376958,0.0,0.0,1325.449819937546,45.0,3.1862600249614414e-17,0,0
159,11.599999999999998,11.619999999999996,75.87999999999998,75.89999999999998,11.609999999999998,75.88999999999999,18.78176668491091,3.451555760479038,1.3849984947512015,7.968517326403392,0.0,0.0,1805.5137584597844,45.0,1.7294582986185127e-14,0,0
160,11.599999999999998,11.619999999999996,75.89999999999998,75.91999999999997,11.609999999999998,75.90999999999998,16.885304287436256,1.5565162863014932,2.468678531139524,9.339670822282914,0.0,0.0,2153.9910096182502,45.0,4.3248327998787226e-12,0,0
161,11.599999999999998,11.619999999999996,75.91999999999997,75.93999999999997,11.609999999999998,75.92999999999998,15.065382548996023,1.0891989400300444,4.445422705193824,10.241966107251098,0.0,0.0,2005.7464983352456,22.6845031767134,4.982632609684449e-10,0,0
162,11.599999999999998,11.619999999999996,75.93999999999997,75.95999999999997,11.609999999999998,75.94999999999997,13.353333347757705,1.0891989400258877,6.551369992322161,10.007543398010194,0.0,0.0,1675.0251805229086,45.0,2.644714205732684e-08,0,0
163,11.599999999999998,11.619999999999996,75.95999999999997,75.97999999999996,11.609999999999998,75.96999999999997,11.796218952019537,3.113005218412429,8.693122041091558,10.241966107249624,0.0,0.0,1514.9015195636673,45.0,6.467390662944829e-07,0,0
164,11.599999999999998,11.619999999999996,75.97999999999996,75.99999999999996,11.609999999999998,75.98999999999997,10.132027351649672,4.89142432040403,10.132027351649672,10.915067766890724,0.0,0.0,1341.0614972566443,45.0,7.28635757625701e-06,0,0
165,11.599999999999998,11.619999999999996,75.99999999999996,76.01999999999995,11.609999999999998,76.00999999999996,7.954290199343591,6.903000491913563,7.954290199343591,11.952967356879066,0.0,0.0,1013.780515459898,19.20047785253557,3.782033491142266e-05,0,0
166,11.599999999999998,11.619999999999996,76.01999999999995,76.03999999999995,11.609999999999998,76.02999999999996,5.77705714789066,8.992605467823953,5.77705714789066,13.2703444741353,0.0,0.0,867.6897422712485,45.0,9.044494990825378e-05,0,0
167,11.599999999999998,11.619999999999996,76.03999999999995,76.05999999999995,11.609999999999998,76.04999999999995,3.601242639140259,11.116323297014604,3.601242639140259,14.792719346889768,0.0,0.0,1051.1212449698828,45.0,9.966265715586438e-05,0,0
168,11.599999999999998,11.619999999999996,76.05999999999995,76.07999999999994,11.609999999999998,76.06999999999995,1.4333214726403958,11.4499923987747,1.4333214726403958,16.46332099141443,0.0,0.0,1159.6956188280649,45.0,5.062471811725428e-05,0,0
169,11.599999999999998,11.619999999999996,76.07999999999994,76.09999999999994,11.609999999999998,76.08999999999995,0.7942134711614999,9.274786821369764,0.7942134711614999,18.2414697702233,0.0,0.0,980.4157421829824,39.50109037859207,1.187674133380281e-05,0,0
170,11.599999999999998,11.619999999999996,76.09999999999994,76.11999999999993,11.609999999999998,76.10999999999994,2.9492443667002832,7.101526544837007,2.9492443667002832,20.09864147917725,0.0,0.0,864.947825517417,45.0,1.2972157501131168e-06,0,0
171,11.599999999999998,11.619999999999996,76.11999999999993,76.13999999999993,11.609999999999998,76.12999999999994,5.1240816049639575,4.932783409316928,5.1240816049639575,18.55007044221072,0.0,0.0,982.7593688802092,45.0,6.81418854942365e-08,0,3
172,11.599999999999998,11.619999999999996,76.13999999999993,76.15999999999993,11.609999999999998,76.14999999999993,7.301046831147771,2.779152640517859,7.301046831147771,16.376071519353076,0.0,0.0,984.7562879558568,45.0,2.1288231696283663e-09,0,3
173,11.599999999999998,11.619999999999996,76.15999999999993,76.17999999999992,11.609999999999998,76.16999999999993,9.15161491752413,0.7782615609401728,6.780997043715668,14.20343257665114,0.0,0.0,750.6573528413788,45.0,2.1210010935398643e-08,0,3
174,11.599999999999998,11.619999999999996,76.17999999999992,76.19999999999992,11.609999999999998,76.18999999999993,10.046175320834244,0.5445994700422545,5.057565624628158,12.032890317629173,0.0,0.0,662.6202858704947,45.0,1.0181616639240278e-06,0,3
175,11.599999999999998,11.619999999999996,76.19999999999992,76.21999999999991,11.609999999999998,76.20999999999992,8.825084803227874,1.6337984099310765,3.8295905452200913,9.865828703034344,0.0,0.0,831.3587062784104,45.0,2.2565349885907405e-05,0,3
176,11.599999999999998,11.619999999999996,76.21999999999991,76.23999999999991,11.609999999999998,76.22999999999992,7.464953846164251,3.812196287887349,3.638997396363057,7.7051850722780495,0.0,0.0,867.6436088562866,45.0,0.0002304962900869,0,3
177,11.599999999999998,11.619999999999996,76.23999999999991,76.2599999999999,11.609999999999998,76.24999999999991,6.561848207238145,5.990594161141768,4.616122287651877,5.558448757032899,0.0,0.0,675.6498929496067,45.0,0.0010853486967919,0,3
178,11.599999999999998,11.619999999999996,76.2599999999999,76.2799999999999,11.609999999999998,76.26999999999991,6.3149877082550585,8.168992027005382,6.23414889745072,3.4516666840168053,0.0,0.0,641.478642656645,45.0,0.0028489384866946,0,3
179,11.599999999999998,11.619999999999996,76.2799999999999,76.2999999999999,11.609999999999998,76.2899999999999,6.796262908603468,10.347389882790624,6.796262908603468,1.556543616679802,0.0,9.577619181989489,832.1160077209872,45.0,0.0170877208637958,1,3
180,11.599999999999998,11.619999999999996,76.2999999999999,76.3199999999999,11.609999999999998,76.3099999999999,7.873259246708731,12.52578772580992,7.873259246708731,1.5565436166662263,66.66666666666666,8.483740451321347,854.0956169056199,45.0,0.0196163807830066,1,3
181,11.599999999999998,11.619999999999996,76.3199999999999,76.33999999999989,11.609999999999998,76.3299999999999,8.611851626615636,14.70418555337432,9.34216969478322,3.451666683997128,88.88888888888889,0.0,661.8877424073737,45.0,0.0014245801305012,0,3
182,11.599999999999998,11.619999999999996,76.33999999999989,76.35999999999989,11.609999999999998,76.3499999999999,7.428755618468984,16.882583362799007,11.047758130870696,4.669712745885533,11.11111111111111,0.0,651.0661001858615,45.0,0.0031100724451403,0,3
183,11.599999999999998,11.619999999999996,76.35999999999989,76.37999999999988,11.609999999999998,76.36999999999989,6.7600015396021655,19.06098115139502,12.896460224794351,6.386699192196497,0.0,0.0,843.8925883986218,45.0,0.0012445226202652,0,3
184,11.599999999999998,11.619999999999996,76.37999999999988,76.39999999999988,11.609999999999998,76.38999999999989,6.760001539598593,21.239378916474774,14.83486819021569,8.322589177569553,0.0,0.0,843.4510505458276,45.0,0.0003891047780359,0,3
185,11.599999999999998,11.619999999999996,76.39999999999988,76.41999999999987,11.609999999999998,76.40999999999988,7.428755618458624,23.41777665534929,16.832018391319924,10.06662283754383,0.0,0.0,650.6500079713086,45.0,5.610978800967051e-05,0,3
186,11.619999999999996,11.639999999999995,75.8,75.82,11.629999999999995,75.81,27.606647555624697,12.03203438289768,9.549816016453438,9.905351135906656,0.0,0.0,815.9324600050023,18.645471163171944,5.303905737124959e-29,0,0
187,11.619999999999996,11.639999999999995,75.82,75.83999999999999,11.629999999999995,75.83,25.622631759671226,9.865129864924077,7.577106103032064,9.15847648369414,0.0,0.0,844.978620606929,45.0,2.942155317292273e-25,0,0
188,11.619999999999996,11.639999999999995,75.83999999999999,75.85999999999999,11.629999999999995,75.85,23.67286115790466,7.704643772334861,5.754707924733514,8.895594131564323,0.0,0.0,1109.8325586153417,45.0,7.519516845320139e-22,0,0
189,11.619999999999996,11.639999999999995,75.85999999999999,75.87999999999998,11.629999999999995,75.86999999999999,21.76654040176447,5.558065922543174,4.2791781074463415,9.15847648369381,0.0,0.0,1461.9651501164317,45.0,8.854602090550402e-19,0,0
190,11.619999999999996,11.639999999999995,75.87999999999998,75.89999999999998,11.629999999999995,75.88999999999999,19.91615012239034,3.4514447431338167,3.60508569918516,9.905351135906049,0.0,0.0,1690.1918280877137,45.0,4.804010889336394e-16,0,0
191,11.619999999999996,11.639999999999995,75.89999999999998,75.91999999999997,11.629999999999995,75.90999999999998,18.13881527796268,1.556488933212403,4.143971065887385,11.038408569769604,0.0,0.0,1827.6524356773407,45.0,1.200879011361536e-13,0,0
192,11.619999999999996,11.639999999999995,75.91999999999997,75.93999999999997,11.629999999999995,75.92999999999998,16.458220844464112,1.1119492664460486,5.553280574935377,12.423959788604728,0.0,0.0,1908.2618875843943,45.0,1.3831655008829411e-11,0,0
193,11.619999999999996,11.639999999999995,75.93999999999997,75.95999999999997,11.629999999999995,75.94999999999997,14.69098321464416,4.190523770777463e-12,7.34819227280379,12.23144193090123,0.0,0.0,1770.29573517117,45.0,7.341940618630534e-10,0,0
194,11.619999999999996,11.639999999999995,75.95999999999997,75.97999999999996,11.629999999999995,75.96999999999997,12.54831168452912,2.178241520102618,9.308249549888812,12.423959788603511,0.0,0.0,1392.1884495718568,45.0,1.7974611689586568e-08,0,0
195,11.619999999999996,11.639999999999995,75.97999999999996,75.99999999999996,11.629999999999995,75.98999999999997,10.420435950947562,4.3564830375128825,10.420435950947562,12.984398028598507,0.0,0.0,1069.1504054500024,42.7118039072031,2.036599361057237e-07,0,0
196,11.619999999999996,11.639999999999995,75.99999999999996,76.01999999999995,11.629999999999995,76.00999999999996,8.318717802741617,6.534724549530123,8.318717802741617,13.86822330537912,0.0,0.0,985.1632875236788,45.0,1.083288772918262e-06,0,0
197,11.619999999999996,11.639999999999995,76.01999999999995,76.03999999999995,11.629999999999995,76.02999999999996,6.269518940739943,8.71296605345783,6.269518940739943,15.018450424753365,0.0,0.0,962.5187245971008,45.0,2.858988792821733e-06,0,0
198,11.619999999999996,11.639999999999995,76.03999999999995,76.05999999999995,11.629999999999995,76.04999999999995,4.347745525614617,10.8912075465981,4.347745525614617,16.379050599494104,0.0,0.0,858.7633993222261,23.38902515840957,4.414126908475647e-06,0,0
199,11.619999999999996,11.639999999999995,76.05999999999995,76.07999999999994,11.629999999999995,76.06999999999995,2.826506006377109,11.55706717164805,2.826506006377109,17.902121482617336,0.0,0.0,816.529263116327,45.0,4.983752797393076e-06,0,0
200,11.619999999999996,11.639999999999995,76.07999999999994,76.09999999999994,11.629999999999995,76.08999999999995,2.562343253353427,9.406826328430574,2.562343253353427,19.54972680160559,0.0,0.0,904.11253471753,45.0,3.90914741622551e-06,0,0
201,11.619999999999996,11.639999999999995,76.09999999999994,76.11999999999993,11.629999999999995,76.10999999999994,3.8252178231177343,7.27330354466388,3.8252178231177343,20.961545908366727,0.0,0.0,925.5312734492906,45.0,1.6861953316799874e-06,0,0
202,11.619999999999996,11.639999999999995,76.11999999999993,76.13999999999993,11.629999999999995,76.12999999999994,5.673552811341184,5.177208748417478,5.673552811341184,18.81414272520775,0.0,0.0,803.1471471550443,26.425325027128405,3.525822801063086e-07,0,3
203,11.619999999999996,11.639999999999995,76.13999999999993,76.15999999999993,11.629999999999995,76.14999999999993,6.506670796897117,3.193120670738156,6.506670796897117,16.674771914897814,0.0,0.0,739.2104071044437,45.0,3.5747075533758695e-08,0,3
204,11.619999999999996,11.639999999999995,76.15999999999993,76.17999999999992,11.629999999999995,76.16999999999993,7.072596960080686,1.7257084892743564,5.92443528353572,14.54697779718368,0.0,0.0,811.6087610187051,45.0,1.411841538243368e-07,0,3
205,11.619999999999996,11.639999999999995,76.17999999999992,76.19999999999992,11.629999999999995,76.18999999999993,8.197193158967305,0.7782410461125826,3.8337250749861513,12.436703770142715,0.0,0.0,825.2654039079555,45.0,6.7126788432847205e-06,0,3
206,11.619999999999996,11.639999999999995,76.19999999999992,76.21999999999991,11.629999999999995,76.20999999999992,7.401543545865637,2.759498213085976,1.9455141880015816,10.35466714089332,0.0,0.0,719.513803105691,44.70407188996658,0.0001487382384031,0,3
207,11.619999999999996,11.639999999999995,76.21999999999991,76.23999999999991,11.629999999999995,76.22999999999992,5.712079607701785,4.413334610967748,1.536771290174559,8.322088443617488,0.0,0.0,692.685509729246,45.0,0.0015190510600428,0,3
208,11.619999999999996,11.639999999999995,76.23999999999991,76.2599999999999,11.629999999999995,76.24999999999991,4.467782432955492,6.389864468628722,3.2291437851850127,6.386366278864755,0.0,0.0,790.2431806697036,45.0,0.0071513229284632,1,3
209,11.619999999999996,11.639999999999995,76.2599999999999,76.2799999999999,11.629999999999995,76.26999999999991,4.096648165853326,8.466012455678293,4.096648165853326,4.6695488318075045,0.0,0.0,807.1722275101681,45.0,0.0156103093693966,1,3
210,11.619999999999996,11.639999999999995,76.2799999999999,76.2999999999999,11.629999999999995,76.2899999999999,4.805433637061498,10.583313240789352,4.805433637061498,3.509158345185249,0.0,0.0,707.0777961099242,45.0,0.0187845057571123,1,3
211,11.619999999999996,11.639999999999995,76.2999999999999,76.3199999999999,11.629999999999995,76.3099999999999,6.236191030839471,12.721235179296285,6.236191030839471,3.509158345179227,11.11111111111111,0.0,695.5052001893187,45.0,0.0198411338998371,1,3
212,11.619999999999996,11.639999999999995,76.3199999999999,76.33999999999989,11.629999999999995,76.3299999999999,7.03087715934541,14.870887083703527,8.011003964239546,4.66954883179296,88.88888888888889,0.0,796.1429183486833,45.0,0.0087426261763481,1,3
213,11.619999999999996,11.639999999999995,76.33999999999989,76.35999999999989,11.629999999999995,76.3499999999999,5.518787848522897,17.027827030112253,9.947387101166392,6.386366278847031,66.66666666666666,0.0,801.8075114201549,45.0,0.0261632157352236,1,3
214,11.619999999999996,11.639999999999995,76.35999999999989,76.37999999999988,11.629999999999995,76.36999999999989,4.579182474744631,19.189597606002422,11.96716571609794,7.782717947882881,0.0,0.0,700.8328135367517,45.0,0.0093683714424756,1,3
215,11.619999999999996,11.639999999999995,76.37999999999988,76.39999999999988,11.629999999999995,76.38999999999989,4.579182474739358,21.3547318177458,14.034379918738768,7.85945370609054,0.0,0.0,701.0639847091112,45.0,0.0029295860078167,0,3
216,11.619999999999996,11.639999999999995,76.39999999999988,76.41999999999987,11.629999999999995,76.40999999999988,5.518787848508953,23.52230084655968,16.130802929620845,7.859453706086892,0.0,0.0,802.0250253936883,45.0,0.000422514390666,0,3
217,11.639999999999995,11.659999999999997,75.8,75.82,11.649999999999997,75.81,26.97759675851097,12.435874955563133,10.590714849719662,11.94261871185027,0.0,0.0,802.2107198976959,14.799576012718788,6.620588487230612e-31,0,0
218,11.639999999999995,11.659999999999997,75.82,75.83999999999999,11.649999999999997,75.83,25.32029211973916,10.354000755234976,8.85320385287817,11.33088139846872,0.0,0.0,741.864755675708,45.0,3.6536329780959845e-27,0,0
219,11.639999999999995,11.659999999999997,75.83999999999999,75.85999999999999,11.649999999999997,75.85,23.74713749566127,8.321586864321326,7.354256573591163,11.119492664455535,0.0,0.0,1016.925496902572,45.0,9.332545653210016e-24,0,0
220,11.639999999999995,11.659999999999997,75.85999999999999,75.87999999999998,11.649999999999997,75.86999999999999,22.275968348875484,6.38603280618284,6.267444057750036,11.330881398468454,0.0,0.0,1354.2244825092837,45.0,1.1011020593875883e-20,0,0
221,11.639999999999995,11.659999999999997,75.87999999999998,75.89999999999998,11.649999999999997,75.88999999999999,20.928303163333272,4.495923604657127,5.828079815366261,11.942618711849764,0.0,0.0,1438.8696184061885,45.0,6.035614700603239e-18,0,0
222,11.639999999999995,11.659999999999997,75.89999999999998,75.91999999999997,11.649999999999997,75.90999999999998,19.41201138195875,2.4455379058569595,6.175926467200608,12.897865030156606,0.0,0.0,1467.9795212782965,45.0,1.576633795800357e-15,0,0
223,11.639999999999995,11.659999999999997,75.91999999999997,75.93999999999997,11.649999999999997,75.92999999999998,17.305676515410962,1.1119492664451645,7.197743756090504,14.127109225450004,0.0,0.0,1615.1752934927038,45.0,2.1510362717201466e-13,0,0
224,11.639999999999995,11.659999999999997,75.93999999999997,75.95999999999997,11.649999999999997,75.94999999999997,15.219600256835092,2.223898532890683,8.658109298044117,14.455340463792444,0.0,0.0,1579.131982326499,45.0,1.900020028481921e-11,0,0
225,11.639999999999995,11.659999999999997,75.95999999999997,75.97999999999996,11.649999999999997,75.96999999999997,13.163417610732951,3.112895715199011,10.373432022690206,14.618588608312846,0.0,0.0,1204.974789188836,38.44276079640044,1.2550796697033891e-09,0,0
226,11.639999999999995,11.659999999999997,75.97999999999996,75.99999999999996,11.649999999999997,75.98999999999997,11.153673547093303,4.891145556773066,11.153673547093303,15.097745785402005,0.0,0.0,899.3645454297744,45.0,5.2109816406345444e-08,0,0
227,11.639999999999995,11.659999999999997,75.99999999999996,76.01999999999995,11.649999999999997,76.00999999999996,9.220783232542331,6.9025560472555805,9.220783232542331,15.864212951129185,0.0,0.0,924.8964796361272,45.0,1.1112480408893592e-06,0,0
228,11.639999999999995,11.659999999999997,76.01999999999995,76.03999999999995,11.649999999999997,76.02999999999996,7.425011304283855,8.991998943501464,7.425011304283855,16.878895315065233,0.0,0.0,954.2207670466383,45.0,1.12400839838987e-05,0,0
229,11.639999999999995,11.659999999999997,76.03999999999995,76.05999999999995,11.649999999999997,76.04999999999995,5.893070683842048,10.527182916431242,5.893070683842048,18.10009643984804,0.0,0.0,768.9170074288669,43.0947022061091,5.2774372243477416e-05,0,0
230,11.639999999999995,11.659999999999997,76.05999999999995,76.07999999999994,11.649999999999997,76.06999999999995,4.880093356746879,10.06660584457064,4.880093356746879,19.48903293069016,0.0,0.0,681.2717180547529,45.0,0.0001144178608526,0,0
231,11.639999999999995,11.659999999999997,76.07999999999994,76.09999999999994,11.649999999999997,76.08999999999995,4.732005936197371,10.042237548048044,4.732005936197371,20.381549137801347,0.0,0.0,847.8466961545778,45.0,0.000114404569587,0,0
232,11.639999999999995,11.659999999999997,76.09999999999994,76.11999999999993,11.649999999999997,76.10999999999994,5.518875711658333,8.078468600938995,5.518875711658333,21.29170370153957,0.0,0.0,914.1622015183162,45.0,5.274063486173767e-05,0,0
233,11.639999999999995,11.659999999999997,76.11999999999993,76.13999999999993,11.649999999999997,76.12999999999994,4.505644396260108,6.258280602844122,4.505644396260108,19.332103896743888,0.0,0.0,728.9996484059185,45.0,1.1209122509870669e-05,0,3
234,11.639999999999995,11.659999999999997,76.13999999999993,76.15999999999993,11.649999999999997,76.14999999999993,4.300969548314201,4.717803060958366,4.300969548314201,17.257223012563134,0.0,0.0,653.5339694838501,45.0,1.1022932648211569e-06,0,3
235,11.639999999999995,11.659999999999997,76.15999999999993,76.17999999999992,11.649999999999997,76.16999999999993,5.116898340682463,3.224354972421776,5.116898340682463,15.2112807542847,0.0,0.0,821.7952117634095,45.0,4.604270050910019e-07,0,3
236,11.639999999999995,11.659999999999997,76.17999999999992,76.19999999999992,11.649999999999997,76.18999999999993,6.584357228105523,2.832706274651545,3.702347116857936,13.207732191567152,0.0,0.0,869.2074063109003,45.0,1.973870642719789e-05,0,3
237,11.639999999999995,11.659999999999997,76.19999999999992,76.21999999999991,11.649999999999997,76.20999999999992,6.447869276808965,3.891136759940128,1.6720455656935689,11.269211541297247,0.0,0.0,685.2964064050141,45.0,0.0004372458628064,0,3
238,11.639999999999995,11.659999999999997,76.21999999999991,76.23999999999991,11.649999999999997,76.22999999999992,4.406996600386096,5.634414458593188,1.171528603087672,9.435882564736197,0.0,0.0,640.9696276122032,45.0,0.0044648127434935,1,3
239,11.639999999999995,11.659999999999997,76.23999999999991,76.2599999999999,11.649999999999997,76.24999999999991,2.5991838992560194,7.460895650349698,2.5991838992560194,7.782444530536139,0.0,0.0,823.6072926658148,45.0,0.0210172046069102,1,3
240,11.639999999999995,11.659999999999997,76.2599999999999,76.2799999999999,11.649999999999997,76.26999999999991,1.8914100541302967,9.300846574938763,1.8914100541302967,6.448784241198142,0.0,0.0,855.6055209505303,45.0,0.0456847886145706,1,3
241,11.639999999999995,11.659999999999997,76.2799999999999,76.2999999999999,11.649999999999997,76.2899999999999,3.144303452876151,11.262149066263214,3.144303452876151,5.665421945923856,0.0,0.0,670.4865657924867,45.0,0.0470126470570419,1,3
242,11.639999999999995,11.659999999999997,76.2999999999999,76.3199999999999,11.649999999999997,76.3099999999999,5.067878603860891,13.291189843134898,5.067878603860891,5.665421945920127,0.0,0.0,649.1055959239709,45.0,0.0308532216047272,1,3
243,11.639999999999995,11.659999999999997,76.3199999999999,76.33999999999989,11.649999999999997,76.3299999999999,5.881660121238499,15.36114983750801,7.139165212639,6.448784241187611,33.33333333333333,0.0,835.4207201467328,45.0,0.1464560195506746,1,3
244,11.639999999999995,11.659999999999997,76.33999999999989,76.35999999999989,11.649999999999997,76.3499999999999,3.952097809684666,17.45747954171752,9.25956280002728,7.781758999850676,100.0,0.0,845.9088507586482,45.0,0.0342375510919026,1,3
245,11.639999999999995,11.659999999999997,76.35999999999989,76.37999999999988,11.649999999999997,76.36999999999989,2.47621742410769,19.57170738496988,11.4017044038745,6.448486418036284,33.33333333333333,0.0,658.9787859865639,45.0,0.1283209733705914,1,3
